id,Year,Demographic Condition,Gender diverse,Demographic Q_code,Question number,Question Title,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSWER COUNT,Department,INDICATOR_ID,INDICATOR,SUB-INDICATOR_ID,SUB-INDICATOR,SUB-INDICATOR,SUBINDICATORENG
227062,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",55,45,9999,9999,9999,9999,9999,9999,9999,9999,55,99,9999,89,Office of the Auditor General of Canada,3,WORKFORCE,7,Work-life balance and workload
227063,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",36,64,9999,9999,9999,9999,9999,9999,9999,9999,36,99,9999,117,Public Safety Canada,3,WORKFORCE,7,Work-life balance and workload
227064,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",32,68,9999,9999,9999,9999,9999,9999,9999,9999,32,99,9999,34,Canadian Transportation Agency,3,WORKFORCE,7,Work-life balance and workload
227067,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",39,61,9999,9999,9999,9999,9999,9999,9999,9999,39,99,9999,120,Canadian Nuclear Safety Commission,3,WORKFORCE,7,Work-life balance and workload
227068,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,255,Public Health Agency of Canada,3,WORKFORCE,7,Work-life balance and workload
227071,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",48,52,9999,9999,9999,9999,9999,9999,9999,9999,48,99,9999,69,Canada Energy Regulator,3,WORKFORCE,7,Work-life balance and workload
227072,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,62,Canada School of Public Service,3,WORKFORCE,7,Work-life balance and workload
227074,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",40,60,9999,9999,9999,9999,9999,9999,9999,9999,40,99,9999,80,Infrastructure Canada,3,WORKFORCE,7,Work-life balance and workload
227075,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",40,60,9999,9999,9999,9999,9999,9999,9999,9999,40,99,9999,1175,Canada Border Services Agency,3,WORKFORCE,7,Work-life balance and workload
227077,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,634,Canadian Food Inspection Agency,3,WORKFORCE,7,Work-life balance and workload
227078,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",43,57,9999,9999,9999,9999,9999,9999,9999,9999,43,99,9999,166,Parks Canada,3,WORKFORCE,7,Work-life balance and workload
227079,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",40,60,9999,9999,9999,9999,9999,9999,9999,9999,40,99,9999,177,Communications Security Establishment Canada,3,WORKFORCE,7,Work-life balance and workload
227083,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",40,60,9999,9999,9999,9999,9999,9999,9999,9999,40,99,9999,42,Federal Economic Development Agency for Southern Ontario,3,WORKFORCE,7,Work-life balance and workload
227084,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",34,66,9999,9999,9999,9999,9999,9999,9999,9999,34,99,9999,163,Statistical Survey Operations,3,WORKFORCE,7,Work-life balance and workload
227085,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",41,59,9999,9999,9999,9999,9999,9999,9999,9999,41,99,9999,109,Micro-organizations combined,3,WORKFORCE,7,Work-life balance and workload
227086,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",45,55,9999,9999,9999,9999,9999,9999,9999,9999,45,99,9999,1625,Public Service,3,WORKFORCE,7,Work-life balance and workload
227087,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",44,56,9999,9999,9999,9999,9999,9999,9999,9999,44,99,9999,372,Canada Revenue Agency,3,WORKFORCE,7,Work-life balance and workload
227088,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,173,Employment and Social Development Canada,3,WORKFORCE,7,Work-life balance and workload
227089,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",58,42,9999,9999,9999,9999,9999,9999,9999,9999,58,99,9999,96,Department of National Defence,3,WORKFORCE,7,Work-life balance and workload
227090,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",56,44,9999,9999,9999,9999,9999,9999,9999,9999,56,99,9999,39,Correctional Service Canada,3,WORKFORCE,7,Work-life balance and workload
227091,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,23,Fisheries and Oceans Canada,3,WORKFORCE,7,Work-life balance and workload
227092,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,51,Health Canada,3,WORKFORCE,7,Work-life balance and workload
227093,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",53,47,9999,9999,9999,9999,9999,9999,9999,9999,53,99,9999,94,Public Services and Procurement Canada,3,WORKFORCE,7,Work-life balance and workload
227094,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,51,Statistics Canada,3,WORKFORCE,7,Work-life balance and workload
227095,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,19,Agriculture and Agri-Food Canada,3,WORKFORCE,7,Work-life balance and workload
227096,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,38,"Innovation, Science and Economic Development Canada",3,WORKFORCE,7,Work-life balance and workload
227097,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",35,65,9999,9999,9999,9999,9999,9999,9999,9999,35,99,9999,37,Environment and Climate Change Canada,3,WORKFORCE,7,Work-life balance and workload
227098,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",45,55,9999,9999,9999,9999,9999,9999,9999,9999,45,99,9999,33,Transport Canada,3,WORKFORCE,7,Work-life balance and workload
227099,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",43,57,9999,9999,9999,9999,9999,9999,9999,9999,43,99,9999,83,"Immigration, Refugees and Citizenship Canada",3,WORKFORCE,7,Work-life balance and workload
227100,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",35,65,9999,9999,9999,9999,9999,9999,9999,9999,35,99,9999,45,Global Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
227101,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",73,27,9999,9999,9999,9999,9999,9999,9999,9999,73,99,9999,25,Natural Resources Canada,3,WORKFORCE,7,Work-life balance and workload
227102,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",61,39,9999,9999,9999,9999,9999,9999,9999,9999,61,99,9999,23,Royal Canadian Mounted Police,3,WORKFORCE,7,Work-life balance and workload
227103,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,23,Indigenous Services Canada,3,WORKFORCE,7,Work-life balance and workload
227104,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",74,26,9999,9999,9999,9999,9999,9999,9999,9999,74,99,9999,11,Veterans Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
227105,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",58,42,9999,9999,9999,9999,9999,9999,9999,9999,58,99,9999,26,Department of Justice,3,WORKFORCE,7,Work-life balance and workload
227109,2020,Q121G = 1,Southeast Asian (including: Burmese; Cambodian; Laotian; Thai; Vietnamese; etc.),2055,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",33,67,9999,9999,9999,9999,9999,9999,9999,9999,33,99,9999,12,Immigration and Refugee Board of Canada,3,WORKFORCE,7,Work-life balance and workload
